TRADING_DATE,A B B,Amara Raja Batt.,Atul,Bajaj Electrical,Bata India,Blue Star,Disa India,Exide Inds.,CRISIL,CG Power & Indu.,Wyeth,Dabur India,Titan Company,Dr Reddy's Labs,Merck,Finolex Cables,Godfrey Phillips,Kansai Nerolac,Goodyear India,GHCL
3/6/2014,768.5017309,377.8664528,414.4341512,253.5856318,520.4784517,149.4409254,3230.887305,109.4786373,1091.928574,47.24162853,771.3,164.5474835,240.0971748,2733.715661,572.3345724,83.66485406,616.4473137,100.7853059,397.3070735,29.75304772
3/7/2014,792.8267039,365.7587772,413.8513987,245.9405587,519.0213452,153.539715,3384.803186,111.1694271,1105.942581,49.27790562,756.4,163.2667737,247.1417094,2635.451155,563.8759578,83.71321524,612.0043471,101.7678254,387.3274743,29.57435073
3/10/2014,783.3724634,357.2979919,409.2379414,244.9308321,531.1638996,159.3345554,3312.756394,111.1694271,1111.52956,51.73137119,758.95,163.9782791,243.4008186,2599.586786,561.5618294,87.43702667,624.2463409,99.94727463,381.2847811,29.66369922
3/11/2014,767.0245058,355.7419854,410.8890735,242.3824744,535.5837894,155.4713285,3340.577923,112.9541496,1098.336192,49.33750397,766.25,165.6858921,242.0404947,2587.358099,554.7158662,89.32311297,631.6926004,98.9069599,381.0101133,29.39565375
3/12/2014,780.9104216,359.3402504,407.1983076,244.690421,530.1924952,159.1932178,3291.715739,112.1557211,1103.594758,49.40703539,773.95,163.7885444,244.9068915,2600.601815,561.6582514,91.83789471,632.5983554,97.87627771,382.9785663,29.440328
3/13/2014,806.1217297,361.7228854,404.0417316,252.4797407,528.2788286,158.0625173,3367.352406,109.7604356,1095.706908,47.98660795,776.5,162.8398705,244.8097255,2643.088043,558.6209579,91.54772759,625.3523154,97.91480789,381.6967829,29.3509795
3/14/2014,785.5390602,356.9089903,401.5164708,248.7293275,534.0586845,158.48653,3355.535735,109.6195365,1096.458132,50.2016801,767.4,164.7846519,245.6356365,2683.447542,560.7422423,91.16083809,616.494985,97.86664517,376.0660916,29.3509795
3/18/2014,786.7208403,357.2007415,398.1170812,247.1426142,529.0559521,160.7008186,3355.037141,111.3103263,1099.55693,52.28762249,771.95,167.9152757,247.8704544,2699.107995,558.7173799,92.32150659,603.4425789,98.12672385,380.0487757,29.48500224
3/19/2014,780.5164949,356.6658643,403.0704775,249.9794653,547.1726433,162.6324321,3331.054783,112.2026875,1098.664852,52.47635061,773.65,168.8165159,247.4817904,2707.759911,568.2631596,92.6600349,596.9211429,99.16703858,377.9429887,29.48500224
3/20/2014,771.8993486,357.1034911,409.5778803,249.7390542,538.187153,172.2904994,3326.068846,109.9013348,1099.509979,50.82746282,776.75,169.9074909,246.2186325,2687.555994,567.3953615,95.17481664,589.5130205,98.74320666,377.302097,29.48500224
3/21/2014,773.5242961,354.2832293,418.4648559,254.4030296,536.1472039,175.4470385,3330.556189,109.0089735,1101.481941,51.88036707,784.35,170.3818278,247.8218714,2684.124228,583.0639393,100.687992,596.7018549,101.6618674,387.2816963,29.440328
3/22/2014,769.3880659,353.8456025,413.2200834,263.5867337,540.0328213,173.5154251,3292.41377,109.2438054,1094.439218,51.64197366,786.3,170.2869604,247.7247054,2693.694505,574.5305908,99.140434,598.6945159,102.0953319,393.2328335,29.39565375
3/24/2014,786.0807094,350.9767155,417.9792288,271.9530401,554.8661658,176.9546393,3260.802928,109.431671,1101.294135,52.25782331,788.9,169.8600572,245.4898875,2657.588462,577.0857742,101.1716039,604.1767171,101.2861982,389.4790392,28.94891129
3/25/2014,810.0117558,356.7631147,429.3429025,273.9244112,549.572012,179.9698408,3257.811366,109.1498727,1123.220481,53.37032592,799.95,167.0140355,248.3077014,2630.714352,580.5569669,106.4429733,612.3952519,102.1627597,385.0385753,29.03825978
3/26/2014,809.5193474,375.6783187,428.9544009,271.8568757,539.1099872,186.0944689,3259.955319,110.0422339,1113.971038,54.1749037,811.35,168.2473116,241.7004137,2548.255302,591.9829759,109.731534,609.0487256,112.4214189,386.1372468,29.440328
3/27/2014,808.9776982,383.2152251,433.8106717,268.5392024,539.1099872,191.2768465,3232.183649,111.8739228,1108.806374,54.393431,815.85,168.6267811,246.5587134,2500.935602,606.2534345,107.5069194,601.6120004,110.8416817,385.4047992,29.97641895
3/28/2014,804.6445046,382.5344723,429.6828415,275.9919467,548.0663353,191.3710716,3360.372094,115.7251662,1124.018656,54.98941453,823.15,169.6228887,245.9271345,2529.83977,626.7913242,105.5241107,618.3446321,113.2305526,385.816801,30.19979017
3/31/2014,837.0449749,382.6803479,421.1843676,276.28044,553.1662081,189.6750207,3390.437295,113.611679,1154.349318,54.13517146,890.3,170.3343941,255.0121551,2475.511534,622.3559114,106.0077226,610.0212204,112.6237023,384.9470194,30.19979017
4/1/2014,834.2382472,375.4838178,422.1556217,271.6645468,549.4068733,188.5914327,3275.860458,114.9737041,1140.968144,53.32066063,884.15,178.0186525,257.2469729,2515.919368,628.9608196,105.2823048,606.5030773,112.016852,383.1159003,30.33381291
4/2/2014,842.1660218,388.7584983,429.5371534,272.145369,543.8698685,198.8148503,3240.859179,117.0402249,1149.184655,53.89677805,880.5,173.1804157,257.5870539,2536.413293,658.803434,108.425782,629.6522681,112.1131775,381.7425609,30.46783565
4/3/2014,827.1968076,383.9932284,433.5678582,263.9233093,545.6863946,197.9197124,3240.859179,116.3826956,1151.156617,52.6253465,863.5,174.5559928,260.7935318,2574.452726,652.7770579,112.4881217,621.8437066,110.8031515,383.3905681,31.67404029
4/4/2014,821.8787973,382.5344723,426.5748282,260.2209783,532.5724359,194.3862731,3290.718551,115.1615696,1139.700454,53.15179862,860.6,170.7138637,262.2996047,2557.777244,652.1021038,112.5848441,612.6431428,110.4852776,388.8839255,32.70154794
4/7/2014,809.962515,389.6823771,422.0584963,255.6050851,527.1617136,196.2236615,3232.88168,116.9932585,1132.65773,51.32411577,849.95,174.0816559,255.206487,2515.726029,643.9544433,109.8766176,627.7454155,109.8109995,391.3101584,33.01426766
4/9/2014,826.4089542,387.737369,421.9128082,268.9238602,533.0581381,199.6157632,3222.012337,117.4629223,1137.165073,55.91318902,849.05,173.2278494,256.71256,2533.174867,658.1284799,110.1184235,628.4414167,110.4467474,396.299958,32.96959342
4/10/2014,825.9165459,386.2299877,444.7858437,266.7601603,526.0640267,199.7571008,3312.656675,115.0676368,1157.307262,59.35996049,847.85,171.9471397,255.157904,2464.201207,645.6418286,113.7455126,621.3669935,108.6454617,395.2928425,32.96959342
4/11/2014,812.4737976,394.3017714,471.7381467,266.9524892,520.4104534,197.8725999,3291.715739,115.9130317,1147.963916,59.54868861,849.6,170.4766952,255.157904,2484.598463,646.8953148,118.3398254,625.2474386,108.8862753,392.9123876,34.39916928
4/15/2014,801.6900545,397.1706584,466.8818759,266.2312559,527.1325715,193.0200099,3291.715739,118.3552836,1137.869346,60.4227978,841.3,169.6228887,250.1538553,2491.606999,641.0617828,116.3570167,619.7271002,107.4895564,390.028375,36.3648361
4/16/2014,818.973588,397.802786,479.9452444,263.5867337,518.3899323,193.6324727,3267.78324,116.8993258,1139.137036,60.06520768,841.65,169.8126235,248.1619524,2454.775934,641.6885259,114.7610975,615.2936679,108.6358292,389.2959273,34.17579805
4/17/2014,834.9276189,392.8430153,483.9273865,266.5678314,520.6241624,197.3543621,3345.56386,118.2613508,1161.720702,64.01856515,842.4,170.0023583,249.8137743,2470.8714,646.3167827,113.9873185,621.6339528,110.1481385,398.2226331,34.84591174
4/21/2014,821.0909439,395.3229007,491.0175419,263.5386515,518.098511,200.8406889,3300.989582,120.985401,1173.129914,63.05505843,863.8,169.2434192,251.9514262,2467.826312,644.7258194,113.3102619,624.4942318,112.2095029,396.1626241,35.56069967
4/22/2014,809.0269391,394.1558958,492.5715485,268.4911202,513.1929191,202.6309648,3300.989582,122.3474261,1158.434098,63.54177832,856.55,170.3818278,253.5060821,2467.681307,634.7943517,114.7127363,651.3713194,114.5694761,388.0599219,35.11395721
4/23/2014,809.4208658,394.8366487,509.5199337,269.3566002,531.2124698,205.5048287,3312.307659,122.4413589,1149.137703,62.50874019,864.7,169.2434192,248.6477824,2480.006664,640.7725167,117.2275181,667.4174842,111.4292669,377.8056548,34.39916928
4/25/2014,816.0927315,394.3017714,498.3019481,293.6862039,536.2637724,206.0230665,3278.228059,118.6370819,1175.212751,59.71755061,858.25,170.0023583,250.3481873,2538.491687,644.6776084,114.374208,652.2294031,111.1595556,384.9012414,33.19296464
4/28/2014,815.0054645,391.9677617,513.8905774,293.061135,533.3301313,206.070179,3278.228059,117.7447206,1195.68684,60.39299862,864.85,170.9035984,250.7854343,2583.346316,656.2964615,117.6144076,644.5161842,113.8277703,385.5879111,33.37166163
4/29/2014,805.6154312,404.7561901,524.3801224,288.3490774,522.7612519,201.0291389,3332.116739,119.1067457,1230.61046,58.69444554,858.45,168.5793474,252.6315882,2577.739488,666.2279293,127.1415615,631.6926004,113.9722584,382.4292306,33.19296464
4/30/2014,830.7214149,398.5807893,524.1373088,281.3771554,518.8076362,197.9197124,3223.34144,112.4844858,1217.290535,55.76419314,848.1,170.1446593,247.5303734,2615.198903,649.5469203,131.9776802,621.9390493,120.5705509,383.1778075,32.79089643
5/2/2014,825.0379737,399.5532934,533.2670979,275.8477,496.873326,198.7677378,3197.395038,113.001116,1205.947419,55.91318902,852.35,170.7612974,250.7368513,2646.278135,632.2391682,131.7358742,633.0750685,119.6265616,373.3527355,33.05894191
5/5/2014,814.3135673,394.2531462,634.5203444,283.5408553,492.0634553,200.9820264,3242.302272,112.3435867,1204.158878,56.27077914,841.15,170.4292615,254.5263251,2638.979591,626.8395352,125.7874482,630.1671183,119.1353019,363.5276635,32.47817671
5/6/2014,802.749,393.475143,714.1631857,295.0805883,489.78561,195.281411,3243.30021,109.431671,1195.498573,57.78060411,830.5,169.9074909,263.3684307,2653.335005,627.3698563,121.6767473,637.441761,119.0197114,361.7030073,32.47817671
5/7/2014,807.0486468,387.8346194,689.3962046,301.6197703,498.7601248,197.1187995,3244.348046,107.5530157,1203.594075,57.39321481,858.6,168.8165159,264.5344226,2646.181465,640.5796727,122.643971,629.8334191,121.3893172,359.9251371,32.52285096
5/8/2014,804.5775854,387.1538666,704.2563933,311.8132011,503.6482047,200.2753386,3289.355073,107.9757131,1185.379195,56.95616021,850.5,170.7138637,269.0526414,2647.486503,633.6854985,134.9760738,614.2067619,121.4952751,360.2994256,32.16545699
5/9/2014,822.6657548,388.3694967,716.9798228,313.2556677,503.3060392,202.3011771,3402.670993,109.9483012,1200.393528,59.07190178,846.05,170.5715626,269.2469734,2625.204193,626.8877462,148.3721227,614.5785982,122.1984508,360.9076443,33.1482904
5/12/2014,870.060712,389.1961251,707.6557828,315.515532,508.4091946,205.7403913,3394.537794,109.0089735,1224.397633,59.9857432,846,172.6586451,276.583006,2628.587624,610.6406363,144.7450336,626.8873318,122.0058,364.4165986,33.05894191
5/13/2014,901.6902977,388.0291202,710.1324809,304.7931968,502.3479755,204.4683532,3392.990989,110.9815616,1245.389458,59.40962578,845.6,179.2044948,287.9514275,2523.749594,610.3031592,153.4500474,616.81915,121.013648,360.2994256,33.32698738
5/14/2014,881.8229642,381.0757162,708.7727251,312.9671743,494.6541377,217.8483099,3359.609945,114.2692083,1263.463138,61.25717475,841.3,179.9634339,295.1902942,2435.103699,606.3498565,151.0803492,614.2162962,121.0714432,357.351904,34.44384353
5/15/2014,875.3982046,372.9553073,693.9610991,305.6586768,499.3466944,213.6552953,3337.206226,113.0950488,1276.97133,58.83350836,835.95,178.1135199,307.0931286,2399.432669,604.6624712,144.067977,619.6603604,122.6993431,360.3929977,34.44384353
5/16/2014,866.3046987,373.8791861,697.7489904,299.0714126,512.3978678,222.0884371,3346.586848,115.5373007,1265.816481,58.11832811,830.7,172.1843082,298.153857,2328.718958,601.1912786,147.6950661,610.7267559,119.6650918,382.6163748,34.57786626
5/19/2014,910.2401701,373.6846853,704.9848339,314.0730654,534.8537071,240.5094339,3392.990989,122.8170899,1288.549781,66.03497612,836.2,170.66643,298.834019,2207.108778,603.1679299,158.0927213,589.5702261,124.6547495,389.306781,36.8562528
5/20/2014,915.2317141,380.0545869,703.3337018,310.3226522,536.3690119,240.2738712,3397.431816,125.1654091,1290.950191,64.76354457,830.3,173.4175842,305.2469747,2248.72498,618.2579757,160.5107807,597.6171441,123.1520727,397.3539828,38.95594236
5/21/2014,923.7815864,384.38223,760.7833855,317.3426564,533.4166116,249.9790511,3492.784842,127.1849635,1284.831498,63.29345184,830.15,174.6982939,301.3603349,2225.379306,619.4150399,159.0115839,621.3669935,124.3079779,394.266103,41.01095766
5/22/2014,928.674288,383.5556016,801.7703112,351.9137731,569.8523595,248.8483506,3518.431862,127.5606946,1295.515678,64.57481645,832.65,175.5995341,321.085032,2221.222519,619.848939,157.0771364,654.4604206,131.253042,399.3189972,42.30651079
5/23/2014,918.048724,386.6676145,806.4323312,348.836511,587.8404936,254.7845286,3542.681768,133.5254251,1299.375162,66.15417283,841.85,173.7496201,316.1295662,2230.551122,614.786783,157.22222,666.7024144,131.3782651,400.5822207,41.81509409
5/26/2014,914.4903956,384.868482,777.1490182,359.5588462,565.2575643,255.4441039,3547.671461,127.8424929,1312.600953,65.64758682,835,169.6703224,311.3684324,2224.509281,615.2688931,155.3361337,648.9686851,131.2048793,397.7282713,39.08996509
5/27/2014,886.0237685,389.6823771,797.302542,362.4437794,573.1078207,254.1249532,3431.910592,126.1047367,1282.619355,62.7967989,844.65,170.2869604,310.0566915,2234.4179,618.1615536,150.3065702,641.0933838,131.7635669,391.7396559,38.5091999
5/28/2014,890.7187852,381.3188422,809.7345953,356.0488441,570.7322139,261.1447193,3406.562953,127.8424929,1310.200542,63.25371961,847.2,171.6151038,306.6558816,2268.493885,631.467792,148.4688451,589.0839787,131.0025959,393.3303819,40.83226068
5/29/2014,903.5188831,403.4433096,816.8247507,307.6300479,557.2411132,258.694868,3442.887915,129.4393499,1315.330832,60.56186062,850.9,169.4805876,304.8583107,2298.509752,629.8768288,147.8401496,588.9409647,129.6540398,389.353567,40.43019247
5/30/2014,893.8817437,395.4201511,789.5325087,289.4068862,564.5243523,254.6903035,3472.925865,131.5998034,1322.532063,61.91275665,874,177.8763514,301.9433309,2366.565052,615.8474252,144.4065053,582.3718575,130.0104439,393.2368098,39.40268481
6/2/2014,915.9236112,403.1029332,809.0547174,299.0233304,567.437648,272.2161624,3561.6426,135.1222821,1338.111198,63.89936844,880.75,175.3149319,305.3441407,2333.600766,619.0775628,153.3049638,592.8976839,130.2030948,402.1261606,40.29616973
6/3/2014,926.9939662,408.2085795,855.1892901,289.1183929,564.7198755,272.8286252,3591.580756,135.357114,1335.993189,66.86935308,856.6,175.6469678,310.8340194,2260.131977,620.331049,162.4935894,594.6519883,131.0025959,416.4426941,41.32367738
6/4/2014,900.2570821,405.5828185,865.193208,297.3404526,563.28278,273.0170753,3591.231477,140.3825169,1314.530695,71.72661892,844.1,174.8880287,311.1741004,2247.758286,629.9250398,166.3624844,591.0194341,131.0603912,419.5305739,41.99379107
6/5/2014,937.2241603,401.5955519,860.7740015,307.1973079,577.7514966,270.8970117,3601.460347,139.5840884,1333.498644,70.73331302,850.55,179.0147601,313.5060843,2231.179473,631.5642141,163.8960638,583.0106531,130.4053782,435.9056938,41.59172286
6/6/2014,996.5790547,417.9822453,868.3012213,308.2551167,604.4110846,280.7435292,3668.821198,138.175097,1319.755118,71.32929656,850.1,181.2915774,317.2955581,2271.007291,650.2700854,167.8616812,573.5335956,131.1470841,435.1103309,46.05914744
6/9/2014,988.2268672,443.9481037,874.8086242,314.6500521,600.57883,295.7253117,3668.821198,139.161391,1321.778993,71.55775692,853.35,179.8211328,317.1498091,2273.230688,689.8031126,166.0239561,587.7396476,132.9676348,443.6721793,54.27920867
6/10/2014,1007.105776,443.8022281,876.9453834,308.4474456,612.4079834,295.7724243,3690.326773,138.1281306,1325.967945,72.3623347,855.5,181.7659143,331.5303765,2312.333485,695.8776997,161.6714492,578.8155773,134.8074507,437.2624895,52.04549638
6/11/2014,999.0006949,457.7576614,896.3704666,331.4307471,598.5942695,286.7739322,3592.628591,135.8737442,1337.78173,70.92204114,854.85,179.9160002,319.676125,2350.952934,675.9183421,166.7010127,572.7803888,134.1958308,427.5309896,50.43722353
6/12/2014,989.5612404,473.9984792,886.0751725,327.4399228,608.4193102,291.0611719,3683.24141,136.6721727,1468.533503,70.34592372,859.95,182.3351186,319.91904,2352.934658,713.4747179,161.4296433,567.3744617,132.4579453,431.5545905,49.67776135
6/13/2014,984.6685388,477.9371206,840.7176031,319.8429319,585.6701861,286.2085819,3568.079304,133.6663243,1473.616725,67.16734485,865.05,179.4416633,309.9595255,2364.825002,684.8855897,157.1254976,559.0033787,129.9045157,422.5248815,51.46473118
6/16/2014,976.4151938,468.9900833,875.7313156,322.7759474,584.6632417,278.6234656,3568.079304,133.1496941,1491.831605,68.19044992,892.85,177.7340503,313.5060843,2342.397687,693.2260942,158.527972,553.254218,129.4190728,412.6530235,49.67776135
6/17/2014,1023.563045,461.6963028,888.5033079,328.0649916,592.1224517,282.345355,3529.059907,135.3101477,1551.324132,68.91556323,884.95,178.5404231,314.0890803,2328.187276,689.8513236,159.8820853,551.2710913,131.933667,426.6888406,51.19668571
6/18/2014,1035.572403,468.1634548,878.5479527,328.0169094,588.6030341,279.5657161,3572.619924,131.177106,1657.506998,67.16734485,890.7,179.2993622,306.3643836,2342.059344,687.4889842,162.2034223,547.962702,132.1181353,441.5200207,50.83929174
6/19/2014,1032.854236,470.6433402,869.8066653,324.2664962,573.7628234,277.1629774,3494.032265,131.8816017,1606.439441,65.91577942,919.8,180.4852046,311.2226834,2366.613387,680.0644888,160.0271688,552.5868196,131.9919201,436.1864102,49.23101889
6/20/2014,1015.112015,467.4340768,863.9299241,323.2086874,578.6509034,269.3422984,3435.852449,131.6467698,1607.192511,65.21053223,943.55,179.1096274,323.6113478,2358.106474,693.9974703,160.6558643,553.2923551,131.5550215,443.0639606,48.11416275
6/23/2014,1031.618705,463.884437,872.5001716,317.1984098,592.1713325,264.2541459,3488.244222,131.4589043,1629.92581,64.57481645,940.2,177.781484,317.3927241,2364.631663,696.4080208,158.4312496,545.1500944,133.4385399,450.6433018,47.84611727
6/24/2014,1051.189511,471.4699686,891.7954718,320.4199186,587.4494472,263.4532329,3432.90853,132.3982319,1668.097044,67.20707708,930.25,176.8328101,328.0809836,2378.890408,703.7360941,163.1222848,547.6385371,130.0695663,459.3922945,49.18634465
6/25/2014,1060.184175,465.9266955,874.7039496,323.8337562,591.5554344,269.0596233,3378.421087,135.1222821,1704.197336,66.93888449,937.85,176.548208,332.6477854,2396.774258,704.5556813,161.1394761,542.8332685,132.1763884,459.2051503,48.60557945
6/26/2014,1072.341797,459.1677923,867.4559688,329.4112938,599.6989756,271.0383493,3378.421087,134.7935174,1706.503613,66.42236542,939.3,175.6944015,336.3886762,2421.376636,708.750039,161.3812821,536.9696967,132.3026036,455.0879772,47.93546577
6/27/2014,1087.612956,458.5356646,876.9567003,323.7375918,605.3887006,272.8286252,3378.021911,134.4177864,1682.264173,66.15417283,943.3,177.4589761,342.8016319,2468.11632,704.2664152,170.3764629,534.9198301,134.1278688,456.2576287,47.98014001
6/30/2014,1109.061769,458.389789,871.9124975,324.9877295,626.8473716,274.9015762,3392.990989,135.967677,1693.230754,68.0017218,978.75,178.603565,342.6558829,2528.051385,717.1387545,173.6166625,540.4020314,139.0405508,475.2059818,48.6502537
7/1/2014,1134.563122,458.0007874,871.0799592,329.4112938,625.3613953,281.3088795,3343.14396,140.758248,1649.270295,68.79636652,956.25,178.365109,345.7166118,2522.927904,716.7530665,184.1110401,542.633049,146.0309283,511.6523202,51.55407968
7/2/2014,1139.604087,471.7617199,902.4715516,336.6236269,629.5358155,278.3407905,3815.36847,148.4607347,1638.821449,69.9883336,961.3,177.9358882,348.2429277,2564.592441,753.104167,192.2357196,559.7089141,145.4483969,518.6702288,51.68810241
7/3/2014,1126.01325,482.3620141,943.7066854,357.9240507,656.7624208,291.0140594,3728.298334,148.6486002,1706.503613,69.42214924,983,182.991156,350.3319966,2549.463671,740.5210937,192.1389972,563.036372,155.0213305,521.5241783,52.44756459
7/4/2014,1106.788392,482.3620141,986.2151132,352.7311708,649.6062718,287.1037199,3742.269473,149.5879279,1790.000245,70.23666007,972,182.4665527,346.9797697,2589.339823,741.919213,201.134178,562.5119875,159.6330379,516.1437817,52.80495856
7/7/2014,1117.216271,484.1611466,1000.221346,342.2011645,646.8396185,283.7116182,3831.086002,148.6955666,1879.756772,70.9816395,966.35,184.0403625,346.7854378,2639.89795,741.2924699,205.4383237,558.326446,154.9727863,521.1498898,52.76028431
7/8/2014,1030.679702,470.4488394,978.3304854,332.1038982,622.7707129,272.8757377,3625.510666,141.4627437,1841.773805,67.08788038,943.5,183.4203768,331.6275425,2595.526668,717.7172866,194.411973,522.6683021,152.4873187,504.2133372,49.54373861
7/9/2014,1035.671246,453.1868923,955.0194121,326.8629361,603.4627971,275.0900263,3840.067449,140.2885842,1791.318118,63.39278243,922.55,185.6618635,337.9919152,2572.906015,702.1933418,195.5242803,521.0665459,151.0892432,480.3992341,48.29285973
7/10/2014,1053.018097,454.1107712,973.2373098,329.5555405,627.0917756,281.9207042,3840.067449,141.9793739,1805.391113,64.80327681,918.15,184.8988042,318.5101331,2563.577412,707.2554977,194.4603342,496.1344479,151.7300278,497.0082844,47.48872331
7/11/2014,1035.42414,449.0051248,997.2829757,301.571688,614.3827677,274.5645896,3692.372547,136.5059252,1823.700126,58.33685541,922.35,184.851113,320.8907,2632.730445,684.6927457,190.784884,513.3247242,150.6717623,473.3813256,44.8529428
7/14/2014,1034.682821,443.1214753,983.3257154,310.0341589,608.0771446,271.0298332,3581.601371,138.534876,1726.742368,59.95594403,916.35,181.7988758,312.6315904,2621.634814,671.6275623,188.221741,509.2631282,148.3513453,478.2470755,44.58489733
7/15/2014,1065.274561,445.4068598,987.5863528,313.3037499,610.8926786,273.1793472,3587.589002,143.7724003,1665.178898,62.43920877,917.9,185.8049371,320.455938,2570.195858,702.4343969,189.4307707,500.4057978,149.5066994,480.7267365,46.9973066
7/16/2014,1077.679289,457.3686598,980.7791276,317.1984098,624.0904945,280.7265297,3530.706506,144.9992078,1734.555469,63.00539313,917.05,185.4710986,320.2114271,2577.641611,695.7812777,200.2153155,496.4967499,149.2251425,490.2243061,46.77393537
7/17/2014,1089.688648,470.6919654,1045.521226,326.0455384,628.6852896,293.0026431,3431.062344,144.8104681,1836.925918,71.47829245,949.8,185.0418778,326.7643183,2575.841004,701.7112317,199.1997306,518.425555,153.1572299,490.0839479,47.71209454
7/18/2014,1090.18286,468.0175792,1020.887886,322.0066318,621.0305564,289.4678867,3687.382854,150.7085811,1870.814066,71.43856021,933.65,185.089569,322.4120249,2573.797072,692.8886171,196.4431429,517.157498,152.3125593,503.4647603,48.24818549
7/21/2014,1080.496299,466.6074483,1055.168876,319.8910141,643.3495294,291.3785658,3495.778657,149.0099245,1798.707617,70.49491961,935.7,184.851113,323.6345792,2585.330688,695.6848556,196.2013369,514.402096,152.9047996,572.4741945,50.52657202
7/22/2014,1090.429966,468.0175792,1057.274708,329.5555405,651.9525501,292.0473035,3527.71269,155.8989204,1793.859729,70.18699478,935.45,184.0403625,330.089666,2646.648649,703.7843051,193.8799999,515.4699334,161.40005,553.1515529,52.53691308
7/23/2014,1073.330221,475.1168589,1190.333923,325.4022907,647.2599934,286.5063341,3525.567122,151.0388754,1774.326977,70.13732948,933.15,184.9941866,333.0237964,2660.956173,691.7797639,191.6553853,514.1923422,160.3029491,544.262202,53.78779197
7/24/2014,1037.005619,481.2436345,1279.85628,321.0075729,644.2782646,284.6911889,3401.872642,151.0388754,1756.790188,68.62750452,936.25,185.9480107,328.671503,2638.180931,693.9010483,196.5398653,510.016335,158.3708864,533.6885531,53.430398
7/25/2014,1029.048801,480.0766296,1204.291183,313.473771,632.1069456,279.1502194,3410.405016,150.755766,1769.518502,65.40919341,933.6,190.1448368,325.3461553,2672.538455,685.2712778,199.3931753,509.6635672,153.0698502,513.055902,50.92864023
7/28/2014,1026.380055,477.3536182,1171.283487,325.3057035,615.0670989,282.4461409,3293.197137,152.1713131,1723.460862,64.71387928,939,188.9048655,327.3511444,2692.83178,687.5371952,200.9890945,510.1784174,152.4096478,514.2723394,49.76710984
7/30/2014,1032.261181,481.6414014,1152.086133,322.0700322,624.7259449,274.9467254,3056.086943,157.0313581,1678.063209,66.41252622,926.85,191.0032785,335.2732963,2746.898649,680.3537549,205.3899625,512.7431342,154.0116093,529.6181662,49.54373861
7/31/2014,1028.851116,477.4319339,1165.161882,276.8672206,609.0058798,276.0453659,2943.569374,154.9552224,1672.783316,66.07409308,925,197.155444,333.5617203,2732.445129,687.7782502,201.9563182,506.3456437,154.2640396,521.9920389,52.71561007
8/1/2014,1017.088864,471.8029947,1146.0135,267.836317,605.6819854,275.2333273,2984.53475,154.7192978,1671.840478,65.11851717,922.6,192.9586179,318.9888728,2682.80678,688.0675163,197.4587278,501.9694169,152.3708124,519.652736,53.74311772
8/4/2014,1026.775425,476.3550934,1152.967644,264.6489393,608.7908043,284.7867229,3018.764042,156.1820298,1688.528712,69.10008349,911.3,194.7708837,334.7842746,2692.491125,695.8776997,197.9907009,551.6524618,154.3708371,519.4188057,57.45108012
8/5/2014,1036.807934,487.6129716,1205.319613,263.2484248,612.5741781,282.8760437,3050.44859,153.1150111,1747.880368,66.17363224,915.1,193.43553,336.4469485,2703.489425,699.7345804,199.1513694,551.4999136,154.3514194,528.0742263,58.47858778
8/6/2014,1033.249606,505.7234715,1193.810995,265.3250497,601.8986116,279.1024525,3237.562064,151.0860603,1799.877888,66.72109761,920.9,195.1524134,336.0068289,2677.161634,745.2939836,199.5866201,551.80501,153.3416982,534.1096276,58.34456504
8/7/2014,1017.286549,512.233462,1196.945257,263.5864801,591.164388,289.0379839,3279.874657,152.7847168,1811.899074,67.44773346,924.15,193.3878388,339.1854702,2682.368795,772.6296255,196.0078922,544.9308064,153.3999513,541.8761131,59.4967089
8/8/2014,1003.794554,510.9608323,1154.926557,259.7229919,573.9387943,283.4970144,3206.925351,148.4437057,1824.721672,65.68589037,914.15,195.3431782,334.5397637,2706.311998,814.2839371,193.4447493,536.6646003,148.8659148,531.5363945,57.33067844
8/11/2014,996.3813698,516.1492457,1159.62795,261.9444976,576.2068634,293.05041,3234.268867,148.1134114,1795.635117,67.30837864,919.4,193.5309124,334.2463507,2647.037969,821.5637994,188.99552,544.7687239,151.9436227,531.957469,60.69493851
8/12/2014,999.0006949,524.3234443,1157.718009,262.7171952,590.0401296,287.5572076,3312.157969,153.68123,1813.879034,68.09473799,913.45,196.678532,341.5327744,2659.301562,803.8703592,188.4151858,540.9645529,150.4970029,522.7406158,60.97145304
8/13/2014,989.2152918,520.4076606,1142.340537,262.7654888,579.4623246,285.3599266,3330.619831,151.1804301,1787.668135,64.82985361,915.15,201.1138141,335.8601224,2663.632751,750.4525615,187.3996008,532.6983468,152.399939,506.4590679,58.89759409
8/14/2014,987.1396002,526.8197565,1144.152532,262.4757272,588.6714672,296.2030306,3346.287466,151.5579093,1795.069414,67.12920816,918.3,207.6952005,343.1954483,2678.864911,754.8879743,187.6414068,536.3213668,154.3320016,511.2312457,62.30793992
8/18/2014,987.4855488,565.2433845,1157.03239,266.2909218,600.2562167,304.2756499,3227.931957,154.1058941,1739.630535,69.10008349,930.7,213.1319979,342.0706983,2699.206901,762.9874238,204.229294,534.0426779,152.8174199,566.9534397,72.26246286
8/19/2014,973.84529,580.9554668,1286.320695,267.8846106,608.8103566,305.7086592,3422.879248,156.1348449,1766.97284,70.64294044,942.95,214.8011901,341.2393614,2749.039911,753.7791211,205.9219356,536.7122716,154.3222928,552.1222596,71.57117655
